Loading model from train_sessions\train_sess_0\trained_models\lenet_pruned_2060step_0.9686accuracy.torchmodel
Initial accuracy = 0.9682
Pruning Threshold = 0.22242820932297036
Number of pruned params = 5460 out of 61706 total params
Fraction of params pruned = 8.848410203221729%
Fraction of zero params = 85.5508378439698%
Accuracy after pruning = 0.8304
Iter 0, loss = 0.7316372394561768
Iter 1426, loss = 0.3376639485359192
Iter 1427, loss = 0.07896649837493896
Iter 1428, loss = 0.07667680084705353
Iter 1429, loss = 0.2403241991996765
Iter 1430, loss = 0.08163772523403168
Iter 1431, loss = 0.28990891575813293
Iter 1432, loss = 0.07762344926595688
Iter 1433, loss = 0.19334937632083893
Iter 1434, loss = 0.2544335722923279
Iter 1435, loss = 0.2663857340812683
Iter 1436, loss = 0.10938221216201782
Iter 1437, loss = 0.14973954856395721
Iter 1438, loss = 0.16261093318462372
Iter 1439, loss = 0.13819891214370728
