Loading model from lenet.torchmodel
Initial accuracy = 0.9825
Pruning Threshold = 0.16056071370840072
Number of pruned params = 46238 out of 61706 total params
Fraction of params pruned = 74.93274560010373%
Fraction of zero params = 74.93274560010373%
Accuracy after pruning = 0.795
Iter 0, loss = 1.1530011892318726
Iter 1432, loss = 0.23243999481201172
Iter 1433, loss = 0.018069956451654434
Iter 1434, loss = 0.14642439782619476
Iter 1435, loss = 0.2812718152999878
Iter 1436, loss = 0.32583940029144287
Iter 1437, loss = 0.33077123761177063
Iter 1438, loss = 0.05781497061252594
Iter 1439, loss = 0.07595261186361313
Iter 1440, loss = 0.06414498388767242
Iter 1441, loss = 0.024059966206550598
Iter 1442, loss = 0.022632822394371033
Iter 1443, loss = 0.12978102266788483
Iter 1444, loss = 0.1854485422372818
Iter 1445, loss = 0.10975949466228485
Iter 1446, loss = 0.15559524297714233
Iter 1447, loss = 0.05189238488674164
Iter 1448, loss = 0.4683819115161896
Iter 1449, loss = 0.18410001695156097
Iter 1450, loss = 0.1364760398864746
Iter 1451, loss = 0.01796761155128479
Iter 1452, loss = 0.15305185317993164
Iter 1453, loss = 0.14852407574653625
Iter 1454, loss = 0.09542661160230637
Iter 1455, loss = 0.05828600376844406
Iter 1456, loss = 0.021030239760875702
Iter 1457, loss = 0.08711014688014984
Iter 1458, loss = 0.10240234434604645
Iter 1459, loss = 0.11802751570940018
Iter 1460, loss = 0.06842449307441711
Iter 1461, loss = 0.09928746521472931
Iter 1462, loss = 0.0996914729475975
Iter 1463, loss = 0.11731446534395218
Iter 1464, loss = 0.09305030107498169
Iter 1465, loss = 0.24154403805732727
Iter 1466, loss = 0.026158057153224945
Iter 1467, loss = 0.061934977769851685
Iter 1468, loss = 0.06147976219654083
Iter 1469, loss = 0.03425578027963638
Iter 1470, loss = 0.06354409456253052
Iter 1471, loss = 0.10956910252571106
Iter 1472, loss = 0.06315878033638
Iter 1473, loss = 0.13020847737789154
Iter 1474, loss = 0.06895482540130615
Iter 1475, loss = 0.05649067461490631
Iter 1476, loss = 0.027285106480121613
Iter 1477, loss = 0.0629793107509613
Iter 1478, loss = 0.047828927636146545
Iter 1479, loss = 0.13290594518184662
Iter 1480, loss = 0.1451222002506256
Iter 1481, loss = 0.05675603449344635
Iter 1482, loss = 0.058287106454372406
Iter 1483, loss = 0.07492085546255112
Iter 1484, loss = 0.1662048101425171
Iter 1485, loss = 0.24633358418941498
Iter 1486, loss = 0.12847885489463806
Iter 1487, loss = 0.3158823251724243
Iter 1488, loss = 0.09187693893909454
Iter 1489, loss = 0.3259754478931427
Iter 1490, loss = 0.309993177652359
Iter 1491, loss = 0.1598222851753235
Iter 1492, loss = 0.1985967457294464
Iter 1493, loss = 0.3315420150756836
Iter 1494, loss = 0.2552714943885803
Iter 1495, loss = 0.3663666546344757
Iter 1496, loss = 0.07854622602462769
Iter 1497, loss = 0.08389604836702347
Iter 1498, loss = 0.1672789752483368
Iter 1499, loss = 0.033836737275123596
Iter 1500, loss = 0.050762489438056946
Iter 1501, loss = 0.13565152883529663
Iter 1502, loss = 0.05370127409696579
Iter 1503, loss = 0.04512959346175194
Iter 1504, loss = 0.05810042470693588
Iter 1505, loss = 0.10304168611764908
Iter 1506, loss = 0.08334850519895554
Iter 1507, loss = 0.029415003955364227
Iter 1508, loss = 0.0991809293627739
Iter 1509, loss = 0.04758117347955704
Iter 1510, loss = 0.1700388789176941
Iter 1511, loss = 0.029149651527404785
Iter 1512, loss = 0.11529278010129929
Iter 1513, loss = 0.027493208646774292
Iter 1514, loss = 0.25330740213394165
Iter 1515, loss = 0.13775859773159027
Iter 1516, loss = 0.2679138481616974
Iter 1517, loss = 0.0992392748594284
Iter 1518, loss = 0.10909757018089294
Iter 1519, loss = 0.24552203714847565
Iter 1520, loss = 0.09266773611307144
Iter 1521, loss = 0.05730629712343216
Iter 1522, loss = 0.031943969428539276
Iter 1523, loss = 0.1923826038837433
Iter 1524, loss = 0.05716829001903534
Iter 1525, loss = 0.06357134878635406
Iter 1526, loss = 0.1581277996301651
Iter 1527, loss = 0.053687915205955505
Iter 1528, loss = 0.07944165915250778
Iter 1529, loss = 0.08902257680892944
Iter 1530, loss = 0.21383343636989594
Iter 1531, loss = 0.025549978017807007
Iter 1532, loss = 0.0987510234117508
Iter 1533, loss = 0.025051115080714226
Iter 1534, loss = 0.08582901209592819
Iter 1535, loss = 0.12304528802633286
Iter 1536, loss = 0.038108259439468384
Iter 1537, loss = 0.12866023182868958
Iter 1538, loss = 0.05112747848033905
Iter 1539, loss = 0.10923810303211212
Iter 1540, loss = 0.16187554597854614
Iter 1541, loss = 0.10344380885362625
Iter 1542, loss = 0.179436594247818
Iter 1543, loss = 0.10415796935558319
Iter 1544, loss = 0.021330557763576508
Iter 1545, loss = 0.11048636585474014
Iter 1546, loss = 0.064287468791008
Iter 1547, loss = 0.23239803314208984
Iter 1548, loss = 0.070279560983181
Iter 1549, loss = 0.02363765984773636
Iter 1550, loss = 0.06503942608833313
Iter 1551, loss = 0.022703390568494797
Iter 1552, loss = 0.14690087735652924
Iter 1553, loss = 0.08817638456821442
Iter 1554, loss = 0.08738325536251068
Iter 1555, loss = 0.1281711608171463
Iter 1556, loss = 0.060353394597768784
Iter 1557, loss = 0.0996418446302414
Iter 1558, loss = 0.0027526915073394775
Iter 1559, loss = 0.16836762428283691
Iter 1560, loss = 0.528022050857544
Iter 1561, loss = 0.023325033485889435
Iter 1562, loss = 0.02796872705221176
Iter 1563, loss = 0.010572172701358795
Iter 1564, loss = 0.1256009340286255
Iter 1565, loss = 0.14144352078437805
Iter 1566, loss = 0.08218427747488022
Iter 1567, loss = 0.021635830402374268
Iter 1568, loss = 0.17408256232738495
Iter 1569, loss = 0.04927396774291992
Iter 1570, loss = 0.014084666967391968
Iter 1571, loss = 0.10273779183626175
Iter 1572, loss = 0.10904718190431595
Iter 1573, loss = 0.12795275449752808
Iter 1574, loss = 0.08798889815807343
Iter 1575, loss = 0.010645739734172821
Iter 1576, loss = 0.3662445545196533
Iter 1577, loss = 0.023245610296726227
Iter 1578, loss = 0.0570913702249527
Iter 1579, loss = 0.07218284159898758
Iter 1580, loss = 0.17166057229042053
Iter 1581, loss = 0.3816191256046295
Iter 1582, loss = 0.18499384820461273
Iter 1583, loss = 0.2588294744491577
Iter 1584, loss = 0.10460212826728821
Iter 1585, loss = 0.18249887228012085
Iter 1586, loss = 0.21466556191444397
Iter 1587, loss = 0.02414236217737198
Iter 1588, loss = 0.09193392097949982
Iter 1589, loss = 0.07366865873336792
Iter 1590, loss = 0.03814837336540222
Iter 1591, loss = 0.18408268690109253
Iter 1592, loss = 0.09195009618997574
Iter 1593, loss = 0.13039764761924744
Iter 1594, loss = 0.044054172933101654
Iter 1595, loss = 0.13592655956745148
Iter 1596, loss = 0.02557564526796341
Iter 1597, loss = 0.03898797929286957
Iter 1598, loss = 0.06794797629117966
Iter 1599, loss = 0.023079514503479004
Iter 1600, loss = 0.15525150299072266
Iter 1601, loss = 0.19400382041931152
Iter 1602, loss = 0.0176742821931839
Iter 1603, loss = 0.12609738111495972
Iter 1604, loss = 0.029644832015037537
Iter 1605, loss = 0.1489681750535965
Iter 1606, loss = 0.0803719088435173
Iter 1607, loss = 0.054763153195381165
Iter 1608, loss = 0.049444448202848434
Iter 1609, loss = 0.06417368352413177
Iter 1610, loss = 0.12234358489513397
Iter 1611, loss = 0.12091904133558273
Iter 1612, loss = 0.28360530734062195
Iter 1613, loss = 0.14477504789829254
Iter 1614, loss = 0.11523150652647018
Iter 1615, loss = 0.014484822750091553
Iter 1616, loss = 0.04879548400640488
Iter 1617, loss = 0.1333276331424713
Iter 1618, loss = 0.008157305419445038
Iter 1619, loss = 0.1584886759519577
Iter 1620, loss = 0.07200058549642563
Iter 1621, loss = 0.11900950968265533
Iter 1622, loss = 0.10629881918430328
Iter 1623, loss = 0.11996603012084961
Iter 1624, loss = 0.09284452348947525
Iter 1625, loss = 0.025828711688518524
Iter 1626, loss = 0.12206960469484329
Iter 1627, loss = 0.20063084363937378
Iter 1628, loss = 0.09231039881706238
Iter 1629, loss = 0.1387130320072174
Iter 1630, loss = 0.17836540937423706
Iter 1631, loss = 0.08926016092300415
Iter 1632, loss = 0.587073802947998
Iter 1633, loss = 0.3768276572227478
Iter 1634, loss = 0.05289740115404129
Iter 1635, loss = 0.03542395681142807
Iter 1636, loss = 0.12026513367891312
Iter 1637, loss = 0.19238100945949554
Iter 1638, loss = 0.020187176764011383
Iter 1639, loss = 0.17821455001831055
Iter 1640, loss = 0.019826941192150116
Iter 1641, loss = 0.12712493538856506
Iter 1642, loss = 0.04138033092021942
Iter 1643, loss = 0.09148424863815308
Iter 1644, loss = 0.1622696965932846
Iter 1645, loss = 0.16122980415821075
Iter 1646, loss = 0.11663635820150375
Iter 1647, loss = 0.10604007542133331
Iter 1648, loss = 0.07246488332748413
Iter 1649, loss = 0.03404659032821655
Iter 1650, loss = 0.04383429139852524
Iter 1651, loss = 0.06982644647359848
Iter 1652, loss = 0.11891718208789825
Iter 1653, loss = 0.1999795138835907
Iter 1654, loss = 0.4015313982963562
Iter 1655, loss = 0.09977200627326965
Iter 1656, loss = 0.05100931599736214
Iter 1657, loss = 0.08189038932323456
Iter 1658, loss = 0.021391384303569794
Iter 1659, loss = 0.039758119732141495
Iter 1660, loss = 0.0373440757393837
Iter 1661, loss = 0.047525256872177124
Iter 1662, loss = 0.09898682683706284
Iter 1663, loss = 0.01696629822254181
Iter 1664, loss = 0.08019248396158218
Iter 1665, loss = 0.07233219593763351
Iter 1666, loss = 0.2067016214132309
Iter 1667, loss = 0.20985420048236847
Iter 1668, loss = 0.11900223791599274
Iter 1669, loss = 0.14187708497047424
Iter 1670, loss = 0.03743668273091316
Iter 1671, loss = 0.14438611268997192
Iter 1672, loss = 0.15084122121334076
Iter 1673, loss = 0.2048404961824417
Iter 1674, loss = 0.11274096369743347
Iter 1675, loss = 0.08401796221733093
Iter 1676, loss = 0.2076675146818161
Iter 1677, loss = 0.14003489911556244
Iter 1678, loss = 0.15798242390155792
Iter 1679, loss = 0.06744981557130814
Iter 1680, loss = 0.19997748732566833
Iter 1681, loss = 0.35016733407974243
Iter 1682, loss = 0.21351276338100433
Iter 1683, loss = 0.009949356317520142
Iter 1684, loss = 0.07069726288318634
Iter 1685, loss = 0.044083207845687866
Iter 1686, loss = 0.4775315225124359
Iter 1687, loss = 0.04500323534011841
Iter 1688, loss = 0.12600469589233398
Iter 1689, loss = 0.055778369307518005
Iter 1690, loss = 0.0960148349404335
Iter 1691, loss = 0.015954559668898582
Iter 1692, loss = 0.10382327437400818
Iter 1693, loss = 0.05436287820339203
Iter 1694, loss = 0.1372900754213333
Iter 1695, loss = 0.06630875170230865
Iter 1696, loss = 0.09736961126327515
Iter 1697, loss = 0.04421050846576691
Iter 1698, loss = 0.0827900767326355
Iter 1699, loss = 0.06550052762031555
Iter 1700, loss = 0.03476838767528534
Iter 1701, loss = 0.057045549154281616
Iter 1702, loss = 0.09836820513010025
Iter 1703, loss = 0.33497533202171326
Iter 1704, loss = 0.03738979250192642
Iter 1705, loss = 0.17923544347286224
Iter 1706, loss = 0.15650621056556702
Iter 1707, loss = 0.13888420164585114
Iter 1708, loss = 0.15097002685070038
Iter 1709, loss = 0.22775597870349884
Iter 1710, loss = 0.13650545477867126
Iter 1711, loss = 0.12456440925598145
Iter 1712, loss = 0.11327461153268814
Iter 1713, loss = 0.023338884115219116
Iter 1714, loss = 0.08790953457355499
Iter 1715, loss = 0.056796036660671234
Iter 1716, loss = 0.02640669047832489
Iter 1717, loss = 0.16963492333889008
Iter 1718, loss = 0.032587528228759766
Iter 1719, loss = 0.10069332271814346
Iter 1720, loss = 0.05009306222200394
Iter 1721, loss = 0.06736702471971512
Iter 1722, loss = 0.007511995732784271
Iter 1723, loss = 0.07314370572566986
Iter 1724, loss = 0.18658702075481415
Iter 1725, loss = 0.06541894376277924
Iter 1726, loss = 0.0195300430059433
Iter 1727, loss = 0.10453307628631592
Iter 1728, loss = 0.10639240592718124
Iter 1729, loss = 0.020143136382102966
Iter 1730, loss = 0.012733682990074158
Iter 1731, loss = 0.11994356662034988
Iter 1732, loss = 0.02846013382077217
Iter 1733, loss = 0.03967687487602234
Iter 1734, loss = 0.12469485402107239
Iter 1735, loss = 0.1086738333106041
Iter 1736, loss = 0.06461978703737259
Iter 1737, loss = 0.06113869696855545
Iter 1738, loss = 0.07123212516307831
Iter 1739, loss = 0.018942028284072876
Iter 1740, loss = 0.032732076942920685
Iter 1741, loss = 0.03210742771625519
Iter 1742, loss = 0.12278994172811508
Iter 1743, loss = 0.18659816682338715
Iter 1744, loss = 0.06009584665298462
Iter 1745, loss = 0.2185138463973999
Iter 1746, loss = 0.2504907250404358
Iter 1747, loss = 0.031313687562942505
Iter 1748, loss = 0.08244980871677399
Iter 1749, loss = 0.268070250749588
Iter 1750, loss = 0.16902713477611542
Iter 1751, loss = 0.06344901025295258
Iter 1752, loss = 0.09247560799121857
Iter 1753, loss = 0.14327645301818848
Iter 1754, loss = 0.08070103824138641
Iter 1755, loss = 0.36911481618881226
Iter 1756, loss = 0.12230467051267624
Iter 1757, loss = 0.05653378367424011
Iter 1758, loss = 0.21616911888122559
Iter 1759, loss = 0.05497683584690094
Iter 1760, loss = 0.03793373703956604
Iter 1761, loss = 0.1402655392885208
Iter 1762, loss = 0.14739485085010529
Iter 1763, loss = 0.10047571361064911
Iter 1764, loss = 0.007006928324699402
Iter 1765, loss = 0.03302270174026489
Iter 1766, loss = 0.22832992672920227
Iter 1767, loss = 0.20138001441955566
Iter 1768, loss = 0.17402976751327515
Iter 1769, loss = 0.09985213726758957
Iter 1770, loss = 0.07493381202220917
Iter 1771, loss = 0.0477600060403347
Iter 1772, loss = 0.14506247639656067
Iter 1773, loss = 0.15702709555625916
Iter 1774, loss = 0.05340592563152313
Iter 1775, loss = 0.032032206654548645
Iter 1776, loss = 0.15749983489513397
Iter 1777, loss = 0.055336833000183105
Iter 1778, loss = 0.14351479709148407
Iter 1779, loss = 0.13833393156528473
Iter 1780, loss = 0.0923500657081604
Iter 1781, loss = 0.3167489767074585
Iter 1782, loss = 0.24425175786018372
Iter 1783, loss = 0.02975919470191002
Iter 1784, loss = 0.02943987399339676
Iter 1785, loss = 0.20102034509181976
Iter 1786, loss = 0.08862464129924774
Iter 1787, loss = 0.09495790302753448
Iter 1788, loss = 0.023829642683267593
Iter 1789, loss = 0.102045938372612
Iter 1790, loss = 0.10580793023109436
Iter 1791, loss = 0.6947163939476013
Iter 1792, loss = 0.07962408661842346
Iter 1793, loss = 0.06582687050104141
Iter 1794, loss = 0.031455688178539276
Iter 1795, loss = 0.10471053421497345
Iter 1796, loss = 0.07204792648553848
Iter 1797, loss = 0.2887970209121704
Iter 1798, loss = 0.1849876493215561
Iter 1799, loss = 0.0198909193277359
Iter 1800, loss = 0.04955584555864334
Iter 1801, loss = 0.05865882337093353
Iter 1802, loss = 0.04228188842535019
Iter 1803, loss = 0.045762039721012115
Iter 1804, loss = 0.17353706061840057
Iter 1805, loss = 0.003770604729652405
Iter 1806, loss = 0.1046300083398819
Iter 1807, loss = 0.023256294429302216
Iter 1808, loss = 0.09707902371883392
Iter 1809, loss = 0.08192791789770126
Iter 1810, loss = 0.025970060378313065
Iter 1811, loss = 0.07087986171245575
Iter 1812, loss = 0.16779309511184692
Iter 1813, loss = 0.08080554753541946
Iter 1814, loss = 0.19124318659305573
Iter 1815, loss = 0.0850323811173439
Iter 1816, loss = 0.028437092900276184
Iter 1817, loss = 0.006902441382408142
Iter 1818, loss = 0.06213076040148735
Iter 1819, loss = 0.23882560431957245
